User_ID,Session_ID,Timestamp,Input_Type,Response_Time_Seconds,Character_Count_Input,Character_Count_Response,Tokens_Used,Sentiment_Score_Input,Sentiment_Score_Response,User_Rating,Category,Language,Progress
U0814,S000814,2023-01-20 20:09:00,text,13.85,401,675,61,1,1,3,educational,Chinese,32.53
U0815,S000815,2023-02-12 07:52:00,voice,13.11,347,51,17,1,-1,5,support,German,32.57
U0816,S000816,2023-03-05 16:00:00,image,8.02,318,420,107,0,-1,5,business,Spanish,32.61
U0817,S000817,2023-01-24 07:46:00,image,9.07,310,532,245,0,0,3,casual,French,32.65
U0818,S000818,2023-02-03 13:51:00,voice,6.29,34,815,78,-1,-1,4,educational,English,32.69
U0819,S000819,2023-01-16 06:32:00,text,1.29,194,619,54,-1,0,3,business,English,32.73
U0820,S000820,2023-02-25 03:35:00,text,5.36,361,436,146,-1,1,2,educational,Chinese,32.77
U0821,S000821,2023-02-25 06:33:00,image,12.14,29,284,243,-1,1,2,creative,Chinese,32.81
U0822,S000822,2023-03-10 01:52:00,image,0.57,116,457,41,1,0,3,support,English,32.85
U0823,S000823,2023-03-07 09:16:00,voice,5.34,415,911,298,1,-1,4,support,German,32.89
U0824,S000824,2023-01-11 10:12:00,image,6.27,439,951,135,-1,-1,5,business,Spanish,32.93
U0825,S000825,2023-01-15 21:45:00,text,8.29,210,893,76,-1,1,2,support,German,32.97
U0826,S000826,2023-01-29 07:28:00,image,13.84,189,751,39,0,0,2,creative,English,33.01
U0827,S000827,2023-01-10 20:08:00,voice,5.52,386,378,123,1,1,4,business,Chinese,33.05
U0828,S000828,2023-02-22 16:09:00,image,5.53,383,947,213,1,1,2,creative,Spanish,33.09
U0829,S000829,2023-01-03 08:05:00,text,11.19,51,229,38,-1,-1,2,casual,Spanish,33.13
U0830,S000830,2023-01-29 09:28:00,image,7.06,378,586,140,1,0,4,creative,Chinese,33.17
U0831,S000831,2023-02-22 09:50:00,image,3.76,232,876,194,0,1,3,support,German,33.21
U0832,S000832,2023-03-03 15:41:00,text,7.06,43,241,262,0,-1,5,educational,Chinese,33.25
U0833,S000833,2023-02-04 03:52:00,image,2.54,20,337,295,1,1,5,support,Chinese,33.29
U0834,S000834,2023-02-06 02:30:00,voice,3.06,26,452,71,-1,1,2,business,Chinese,33.33
U0835,S000835,2023-03-07 01:58:00,voice,7.73,217,61,12,1,-1,5,business,Chinese,33.37
U0836,S000836,2023-01-19 01:15:00,image,6.57,314,895,77,0,-1,3,business,Chinese,33.41
U0837,S000837,2023-01-07 22:01:00,voice,13.77,153,952,34,-1,0,2,educational,English,33.45
U0838,S000838,2023-02-23 21:27:00,image,5.75,460,385,188,1,1,5,business,English,33.49
U0839,S000839,2023-03-04 20:40:00,image,8.92,245,272,150,-1,0,1,support,Chinese,33.53
U0840,S000840,2023-02-27 02:13:00,text,9.67,276,276,240,-1,-1,1,educational,German,33.57
U0841,S000841,2023-01-23 02:30:00,image,0.69,63,368,172,0,-1,1,educational,English,33.61
U0842,S000842,2023-01-10 06:36:00,voice,10.12,291,326,139,-1,1,1,creative,Spanish,33.65
U0843,S000843,2023-03-05 11:02:00,voice,3.08,430,333,255,1,0,1,support,Spanish,33.69
U0844,S000844,2023-01-28 10:49:00,image,14.44,206,930,181,-1,0,2,casual,French,33.73
U0845,S000845,2023-03-04 06:47:00,voice,2.66,36,917,73,-1,1,4,casual,Chinese,33.77
U0846,S000846,2023-02-24 15:37:00,text,6.51,447,675,40,1,1,4,casual,Spanish,33.81
U0847,S000847,2023-01-12 00:26:00,text,1.74,166,879,56,0,0,2,support,English,33.85
U0848,S000848,2023-02-21 12:17:00,text,14.95,259,887,139,0,-1,2,educational,German,33.89
U0849,S000849,2023-01-04 17:43:00,text,7.78,258,661,119,1,-1,3,educational,English,33.93
U0850,S000850,2023-02-01 14:28:00,text,9.13,13,948,78,1,1,4,casual,French,33.97
U0851,S000851,2023-02-18 11:47:00,voice,1.47,469,572,67,0,0,1,support,German,34.01
U0852,S000852,2023-02-08 23:48:00,text,11.37,143,638,115,-1,0,2,business,Spanish,34.05
U0853,S000853,2023-03-02 05:06:00,voice,3.54,484,430,265,1,0,1,casual,English,34.09
U0854,S000854,2023-02-03 17:31:00,text,13.52,14,55,180,-1,-1,4,educational,German,34.13
U0855,S000855,2023-01-07 06:38:00,image,3.47,218,830,171,1,-1,5,educational,Chinese,34.17
U0856,S000856,2023-02-16 01:17:00,text,3.26,277,609,295,0,0,5,business,Chinese,34.21
U0857,S000857,2023-02-28 22:34:00,text,1.03,328,729,80,-1,0,2,business,Chinese,34.25
U0858,S000858,2023-02-01 01:25:00,image,7.34,52,898,264,-1,1,3,support,Chinese,34.29
U0859,S000859,2023-01-02 03:38:00,image,8.69,440,278,64,1,1,1,business,Spanish,34.33
U0860,S000860,2023-02-08 05:37:00,image,1.45,115,610,12,-1,0,2,business,English,34.37
U0861,S000861,2023-02-14 14:51:00,text,11.75,157,390,35,1,0,3,creative,French,34.41
U0862,S000862,2023-01-10 14:33:00,image,7.07,127,127,135,0,-1,1,educational,German,34.45
U0863,S000863,2023-02-09 11:02:00,image,8.1,409,575,62,-1,0,4,business,English,34.49
U0864,S000864,2023-02-02 23:12:00,image,6.89,361,962,207,1,1,5,creative,French,34.53
U0865,S000865,2023-02-27 20:27:00,image,6.31,106,125,197,-1,-1,3,creative,German,34.57
U0866,S000866,2023-02-11 20:18:00,image,8.61,245,639,195,1,1,1,casual,German,34.61
U0867,S000867,2023-03-06 09:08:00,text,2.75,325,269,213,1,1,2,business,French,34.65
U0868,S000868,2023-01-14 22:12:00,image,3.14,195,84,20,1,-1,1,casual,French,34.69
U0869,S000869,2023-02-09 15:20:00,text,13.0,221,489,155,0,1,2,educational,French,34.73
U0870,S000870,2023-01-17 00:46:00,image,14.22,55,314,94,-1,0,5,creative,Spanish,34.77
U0871,S000871,2023-03-08 19:00:00,image,5.91,296,16,109,0,1,5,casual,Spanish,34.81
U0872,S000872,2023-02-17 11:46:00,image,4.43,85,375,113,1,-1,1,support,German,34.85
U0873,S000873,2023-03-01 04:56:00,image,9.84,493,643,55,1,-1,1,educational,German,34.89
U0874,S000874,2023-01-25 14:00:00,voice,6.43,387,532,53,0,-1,2,educational,French,34.93
U0875,S000875,2023-02-26 01:28:00,voice,0.87,92,357,287,0,1,2,business,Spanish,34.97
U0876,S000876,2023-02-18 23:39:00,text,2.76,198,447,190,-1,0,3,educational,French,35.01
U0877,S000877,2023-02-14 00:12:00,voice,10.88,108,224,196,1,-1,3,support,Chinese,35.05
U0878,S000878,2023-02-12 07:31:00,voice,10.05,275,438,123,0,0,3,business,French,35.09
U0879,S000879,2023-02-09 15:31:00,voice,0.89,100,800,264,1,-1,1,business,English,35.13
U0880,S000880,2023-03-08 12:57:00,image,3.72,427,507,39,1,0,3,creative,Spanish,35.17
U0881,S000881,2023-02-23 22:16:00,text,3.85,383,549,273,-1,0,1,support,Spanish,35.21
U0882,S000882,2023-01-25 10:19:00,voice,10.24,202,756,107,-1,0,5,support,Chinese,35.25
U0883,S000883,2023-01-30 08:05:00,text,0.79,5,376,124,-1,-1,4,business,Spanish,35.29
U0884,S000884,2023-01-23 08:17:00,image,2.01,499,322,285,0,1,5,support,Spanish,35.33
U0885,S000885,2023-01-08 21:19:00,voice,12.1,411,547,290,1,1,1,creative,Chinese,35.37
U0886,S000886,2023-01-26 09:19:00,image,3.09,382,930,284,0,1,1,business,French,35.41
U0887,S000887,2023-02-11 00:47:00,text,9.96,171,63,270,0,0,4,creative,Chinese,35.45
U0888,S000888,2023-01-23 04:43:00,text,3.95,130,550,216,-1,-1,2,educational,Spanish,35.49
U0889,S000889,2023-03-10 07:26:00,image,1.94,317,476,220,1,0,2,casual,French,35.53
U0890,S000890,2023-02-12 07:10:00,image,4.03,85,874,224,1,-1,2,educational,English,35.57
U0891,S000891,2023-02-21 20:51:00,image,10.97,422,173,49,-1,0,3,business,English,35.61
U0892,S000892,2023-02-25 13:17:00,voice,12.91,255,791,35,1,-1,2,support,French,35.65
U0893,S000893,2023-03-02 19:40:00,voice,12.54,173,343,36,-1,-1,3,casual,Spanish,35.69
U0894,S000894,2023-02-04 11:54:00,voice,6.26,481,556,199,0,-1,3,casual,French,35.73
U0895,S000895,2023-01-31 14:52:00,text,10.19,77,807,92,0,0,2,business,French,35.77
U0896,S000896,2023-01-03 14:41:00,voice,3.47,145,357,179,-1,1,2,casual,German,35.81
U0897,S000897,2023-02-14 23:49:00,text,4.75,74,282,176,0,0,4,educational,French,35.85
U0898,S000898,2023-01-30 14:00:00,voice,13.5,266,972,197,0,0,4,casual,French,35.89
U0899,S000899,2023-01-17 13:14:00,text,0.69,344,729,178,-1,-1,3,support,French,35.93
U0900,S000900,2023-02-14 09:04:00,text,1.74,312,759,298,0,-1,4,business,Chinese,35.97
U0901,S000901,2023-01-20 07:22:00,image,3.51,249,423,238,1,1,3,casual,Spanish,36.01
U0902,S000902,2023-02-02 07:07:00,voice,0.88,7,509,106,0,1,1,business,Spanish,36.05
U0903,S000903,2023-01-24 12:22:00,voice,3.13,341,102,25,-1,-1,3,business,English,36.09
U0904,S000904,2023-01-31 23:28:00,voice,8.95,67,694,288,1,1,3,support,Spanish,36.13
U0905,S000905,2023-01-26 10:55:00,voice,6.61,53,88,144,1,1,4,support,German,36.17
U0906,S000906,2023-02-24 06:19:00,voice,13.44,80,631,35,0,-1,1,casual,Spanish,36.21
U0907,S000907,2023-03-05 19:45:00,image,12.35,372,226,21,1,0,5,casual,English,36.25
U0908,S000908,2023-01-26 03:31:00,text,5.46,179,956,81,-1,1,5,business,Chinese,36.29
U0909,S000909,2023-02-20 14:08:00,text,4.26,113,367,142,1,-1,5,creative,French,36.33
U0910,S000910,2023-01-01 22:10:00,image,6.01,187,627,115,0,1,1,business,German,36.37
U0911,S000911,2023-02-17 00:35:00,voice,9.06,196,516,229,0,1,2,business,German,36.41
U0912,S000912,2023-01-18 09:22:00,text,4.39,69,568,186,1,-1,1,educational,Chinese,36.45
U0913,S000913,2023-01-08 19:01:00,image,9.55,341,190,291,-1,1,4,business,English,36.49
U0914,S000914,2023-01-22 23:15:00,voice,6.44,455,585,142,-1,1,3,creative,English,36.53
U0915,S000915,2023-03-07 13:01:00,text,8.5,478,255,31,0,1,3,educational,English,36.57
U0916,S000916,2023-02-06 23:51:00,image,6.82,275,253,278,0,0,4,casual,Spanish,36.61
U0917,S000917,2023-02-14 11:18:00,text,4.77,104,515,170,-1,0,4,business,English,36.65
U0918,S000918,2023-02-20 12:48:00,image,14.25,36,431,116,1,1,3,educational,Spanish,36.69
U0919,S000919,2023-03-11 00:14:00,text,11.57,356,329,288,1,-1,2,business,Spanish,36.73
U0920,S000920,2023-01-22 20:59:00,voice,2.53,132,96,244,1,1,2,creative,Chinese,36.77
U0921,S000921,2023-03-04 20:39:00,text,13.09,456,226,27,1,1,2,casual,German,36.81
U0922,S000922,2023-02-13 08:02:00,image,7.57,406,499,251,-1,0,4,business,Spanish,36.85
U0923,S000923,2023-02-28 18:59:00,text,13.47,373,528,126,0,0,3,casual,German,36.89
U0924,S000924,2023-03-06 19:02:00,voice,12.1,343,287,295,0,0,3,educational,Chinese,36.93
U0925,S000925,2023-02-14 16:12:00,text,6.67,47,858,291,1,1,3,casual,Chinese,36.97
U0926,S000926,2023-02-10 19:03:00,voice,0.83,376,731,153,-1,1,1,business,German,37.01
U0927,S000927,2023-01-02 13:40:00,image,4.4,423,178,214,-1,-1,1,business,German,37.05
U0928,S000928,2023-01-09 11:16:00,text,8.35,492,339,48,1,1,5,creative,Chinese,37.09
U0929,S000929,2023-01-27 18:46:00,voice,9.69,82,659,163,1,1,1,casual,English,37.13
U0930,S000930,2023-01-21 04:05:00,text,4.24,318,450,185,1,0,2,creative,Spanish,37.17
U0931,S000931,2023-02-06 19:25:00,image,2.52,293,400,250,0,0,2,casual,Chinese,37.21
U0932,S000932,2023-03-04 23:13:00,text,12.61,274,505,143,1,0,2,support,German,37.25
U0933,S000933,2023-01-23 03:30:00,voice,14.77,166,390,55,0,0,2,creative,French,37.29
U0934,S000934,2023-01-28 20:55:00,image,8.12,193,315,59,-1,0,5,business,French,37.33
U0935,S000935,2023-03-02 10:26:00,text,2.99,251,751,175,-1,-1,2,creative,French,37.37
U0936,S000936,2023-02-22 22:25:00,voice,4.45,392,996,115,0,-1,4,educational,German,37.41
U0937,S000937,2023-02-03 14:08:00,text,0.77,220,829,225,0,-1,4,casual,French,37.45
U0938,S000938,2023-02-13 01:51:00,text,13.76,319,682,155,0,0,4,educational,French,37.49
U0939,S000939,2023-02-20 09:04:00,image,2.21,417,522,81,0,0,1,creative,German,37.54
U0940,S000940,2023-02-18 07:48:00,text,8.86,343,757,282,1,0,3,business,English,37.58
U0941,S000941,2023-02-01 06:56:00,image,4.47,394,958,256,-1,-1,5,business,Spanish,37.62
U0942,S000942,2023-02-08 17:31:00,image,8.54,381,197,195,1,0,4,casual,Spanish,37.66
U0943,S000943,2023-03-09 21:31:00,image,9.95,485,939,79,0,-1,4,support,German,37.7
U0944,S000944,2023-02-20 02:20:00,voice,12.53,437,525,159,1,0,2,educational,French,37.74
U0945,S000945,2023-01-31 02:37:00,text,3.49,172,922,255,1,1,4,educational,French,37.78
U0946,S000946,2023-02-02 00:32:00,text,0.66,343,653,271,-1,-1,2,casual,German,37.82
U0947,S000947,2023-03-05 23:24:00,voice,2.48,197,436,35,1,1,2,educational,German,37.86
U0948,S000948,2023-02-11 07:13:00,image,13.55,457,511,149,-1,-1,3,creative,German,37.9
U0949,S000949,2023-01-25 15:49:00,text,13.17,287,739,108,0,0,1,casual,French,37.94
U0950,S000950,2023-01-28 21:49:00,text,9.16,340,269,287,1,0,2,casual,German,37.98
U0951,S000951,2023-01-23 21:11:00,image,9.21,394,522,60,0,1,2,support,Spanish,38.02
U0952,S000952,2023-01-21 23:37:00,text,10.14,492,80,160,-1,0,3,business,English,38.06
U0953,S000953,2023-01-11 23:34:00,image,3.04,17,487,113,0,-1,2,business,German,38.1
U0954,S000954,2023-03-07 15:40:00,image,13.76,244,187,98,0,0,5,creative,German,38.14
U0955,S000955,2023-01-18 12:42:00,text,6.57,324,466,150,-1,0,1,educational,Spanish,38.18
U0956,S000956,2023-01-29 17:19:00,image,6.06,450,198,222,0,-1,5,support,French,38.22
U0957,S000957,2023-01-11 21:10:00,text,8.02,487,300,242,0,1,4,educational,French,38.26
U0958,S000958,2023-03-09 14:50:00,voice,1.18,151,529,192,0,1,1,educational,Spanish,38.3
U0959,S000959,2023-02-18 18:36:00,text,2.91,208,774,260,1,0,4,support,French,38.34
U0960,S000960,2023-03-11 09:01:00,voice,11.2,84,929,18,0,-1,2,creative,English,38.38
U0961,S000961,2023-03-04 19:41:00,voice,1.7,383,988,88,-1,1,3,business,Chinese,38.42
U0962,S000962,2023-01-17 20:27:00,image,9.25,47,301,61,1,1,5,educational,English,38.46
U0963,S000963,2023-01-18 10:25:00,voice,4.06,462,955,278,1,0,4,business,Chinese,38.5
U0964,S000964,2023-01-20 16:41:00,text,6.14,93,765,235,-1,-1,2,support,Chinese,38.54
U0965,S000965,2023-03-09 05:30:00,voice,4.69,152,644,60,0,1,5,creative,Spanish,38.58
U0966,S000966,2023-02-14 01:44:00,image,5.66,99,820,195,1,0,5,creative,French,38.62
U0967,S000967,2023-01-26 04:01:00,image,10.93,456,292,43,1,0,4,creative,German,38.66
U0968,S000968,2023-03-07 22:52:00,text,4.81,432,553,239,1,0,2,business,French,38.7
U0969,S000969,2023-02-23 15:58:00,text,8.71,155,855,140,0,0,3,support,German,38.74
U0970,S000970,2023-03-11 04:41:00,image,7.4,6,386,129,1,1,4,business,French,38.78
U0971,S000971,2023-02-17 18:05:00,voice,10.12,380,667,256,-1,-1,5,educational,Spanish,38.82
U0972,S000972,2023-02-24 07:42:00,voice,14.08,26,165,201,0,0,5,business,English,38.86
U0973,S000973,2023-01-26 18:13:00,image,11.12,375,517,219,-1,0,1,educational,German,38.9
U0974,S000974,2023-01-10 03:36:00,text,3.62,317,422,112,-1,1,2,support,Chinese,38.94
U0975,S000975,2023-01-18 16:03:00,text,0.95,489,537,142,1,0,1,creative,English,38.98
U0976,S000976,2023-01-27 23:09:00,text,4.3,332,364,148,1,0,3,business,Chinese,39.02
U0977,S000977,2023-01-21 16:56:00,text,9.13,11,568,130,1,-1,4,educational,Spanish,39.06
U0978,S000978,2023-02-02 20:21:00,voice,1.25,210,772,103,-1,0,5,support,German,39.1
U0979,S000979,2023-01-17 07:59:00,voice,7.7,444,196,138,0,1,2,educational,German,39.14
U0980,S000980,2023-01-28 12:18:00,voice,9.15,379,40,100,1,-1,5,support,German,39.18
U0981,S000981,2023-01-02 06:54:00,image,5.35,455,269,101,1,1,1,educational,Chinese,39.22
U0982,S000982,2023-03-06 10:41:00,image,11.68,118,430,72,-1,-1,1,business,Chinese,39.26
U0983,S000983,2023-02-18 14:50:00,image,2.05,276,538,38,0,-1,4,casual,Spanish,39.3
U0984,S000984,2023-01-12 12:31:00,voice,1.59,87,560,219,-1,0,2,educational,Spanish,39.34
U0985,S000985,2023-01-25 23:14:00,text,11.06,183,313,21,1,0,2,casual,French,39.38
U0986,S000986,2023-01-05 03:25:00,voice,7.68,214,951,139,-1,0,4,creative,English,39.42
U0987,S000987,2023-01-05 23:06:00,voice,10.48,468,995,182,1,1,1,casual,English,39.46
U0988,S000988,2023-02-20 08:49:00,image,6.8,332,953,217,0,0,1,support,French,39.5
U0989,S000989,2023-01-27 14:10:00,text,4.07,128,48,33,-1,0,1,casual,French,39.54
U0990,S000990,2023-03-05 11:31:00,text,12.38,485,498,108,1,-1,5,casual,Chinese,39.58
U0991,S000991,2023-01-12 11:51:00,image,12.09,117,653,148,1,0,3,educational,English,39.62
U0992,S000992,2023-02-28 01:26:00,image,10.57,16,551,183,1,0,1,support,English,39.66
U0993,S000993,2023-03-10 12:29:00,voice,4.45,130,679,38,1,0,3,support,French,39.7
U0994,S000994,2023-02-14 16:20:00,text,9.06,57,287,152,-1,0,3,casual,English,39.74
U0995,S000995,2023-01-10 08:06:00,voice,5.73,335,212,51,1,-1,2,support,German,39.78
U0996,S000996,2023-01-02 02:47:00,voice,1.83,393,75,217,-1,0,4,business,French,39.82
U0997,S000997,2023-02-22 06:03:00,voice,13.8,287,117,201,1,-1,5,educational,English,39.86
U0998,S000998,2023-01-26 21:08:00,image,2.48,144,277,169,-1,1,3,casual,English,39.9
U0999,S000999,2023-02-12 17:24:00,image,14.28,405,231,73,-1,0,5,casual,Chinese,39.94
U1000,S001000,2023-02-13 13:46:00,image,6.97,394,813,252,1,0,2,casual,Spanish,39.98
U1001,S001001,2023-02-10 02:13:00,text,3.18,101,539,267,1,0,1,support,Spanish,40.02
U1002,S001002,2023-02-01 00:17:00,image,8.36,9,99,161,1,-1,3,business,German,40.06
U1003,S001003,2023-01-17 18:44:00,voice,13.16,61,702,224,1,0,4,casual,English,40.1
U1004,S001004,2023-01-05 16:14:00,voice,11.12,416,264,175,0,0,2,casual,English,40.14
U1005,S001005,2023-01-23 23:32:00,image,12.2,338,464,40,1,1,5,support,French,40.18
U1006,S001006,2023-02-13 11:36:00,image,10.05,73,262,241,1,-1,1,business,English,40.22
U1007,S001007,2023-01-11 09:13:00,image,10.54,122,266,291,1,-1,5,casual,Chinese,40.26
U1008,S001008,2023-01-06 22:44:00,image,12.81,380,392,38,-1,1,4,educational,French,40.3
U1009,S001009,2023-02-06 11:21:00,text,4.12,63,451,204,1,-1,3,support,English,40.34
U1010,S001010,2023-02-14 18:14:00,text,7.6,37,867,265,-1,0,4,educational,English,40.38
U1011,S001011,2023-01-07 17:50:00,text,3.71,322,608,290,-1,0,5,business,French,40.42
U1012,S001012,2023-02-22 12:31:00,text,14.82,54,99,96,-1,1,5,support,French,40.46
U1013,S001013,2023-02-27 07:02:00,text,14.19,372,758,158,-1,-1,4,support,English,40.5
U1014,S001014,2023-03-04 11:34:00,image,1.07,493,399,258,0,-1,4,educational,Chinese,40.54
U1015,S001015,2023-01-05 21:06:00,voice,10.73,23,591,292,1,-1,4,support,Chinese,40.58
U1016,S001016,2023-01-14 19:27:00,voice,13.92,218,53,207,-1,1,1,educational,English,40.62
U1017,S001017,2023-01-14 13:55:00,voice,3.12,201,721,53,1,0,5,educational,Spanish,40.66
U1018,S001018,2023-02-21 05:32:00,voice,8.74,383,673,37,-1,1,2,creative,French,40.7
U1019,S001019,2023-01-28 15:44:00,image,13.77,454,607,26,0,0,1,business,German,40.74
U1020,S001020,2023-01-08 18:04:00,text,0.99,482,28,136,-1,1,1,business,French,40.78
U1021,S001021,2023-01-23 14:10:00,voice,10.61,51,110,177,1,0,1,casual,German,40.82
U1022,S001022,2023-01-11 18:45:00,voice,4.81,171,923,253,1,-1,2,creative,Chinese,40.86
U1023,S001023,2023-02-20 19:07:00,text,13.9,456,616,85,0,-1,4,business,French,40.9
U1024,S001024,2023-02-07 21:08:00,text,14.58,293,775,240,1,-1,5,business,French,40.94
U1025,S001025,2023-02-25 04:31:00,voice,14.19,145,366,213,1,1,3,educational,German,40.98
U1026,S001026,2023-02-24 06:15:00,text,7.38,88,551,257,-1,1,3,creative,Spanish,41.02
U1027,S001027,2023-02-26 06:57:00,image,13.0,186,770,223,1,1,5,business,English,41.06
U1028,S001028,2023-01-21 13:01:00,voice,12.75,395,947,224,-1,-1,2,educational,English,41.1
U1029,S001029,2023-02-17 13:34:00,voice,5.13,83,42,167,0,0,3,support,English,41.14
U1030,S001030,2023-02-04 14:56:00,voice,12.52,219,979,78,1,-1,1,creative,Spanish,41.18
U1031,S001031,2023-02-11 00:09:00,image,1.04,18,238,94,-1,-1,3,creative,Chinese,41.22
U1032,S001032,2023-02-10 07:08:00,image,9.15,219,533,276,1,0,5,educational,French,41.26
U1033,S001033,2023-01-28 01:34:00,text,3.84,407,639,78,-1,0,1,educational,Chinese,41.3
U1034,S001034,2023-02-23 13:39:00,image,2.25,132,871,108,0,0,3,business,Chinese,41.34
U1035,S001035,2023-02-09 00:47:00,image,1.62,314,164,225,-1,0,5,business,French,41.38
U1036,S001036,2023-01-28 19:06:00,image,10.6,481,432,170,1,-1,2,educational,French,41.42
U1037,S001037,2023-02-21 18:11:00,text,5.43,252,914,103,-1,1,5,casual,German,41.46
U1038,S001038,2023-02-26 12:39:00,text,11.01,408,255,183,1,-1,2,casual,Spanish,41.5
U1039,S001039,2023-01-06 11:34:00,voice,1.45,33,414,174,0,0,1,creative,Chinese,41.54
U1040,S001040,2023-02-25 11:45:00,voice,5.07,284,853,124,-1,1,5,business,French,41.58
U1041,S001041,2023-03-09 08:44:00,voice,8.32,342,768,229,1,1,4,creative,German,41.62
U1042,S001042,2023-01-10 00:46:00,text,11.97,323,550,40,1,-1,4,casual,German,41.66
U1043,S001043,2023-03-11 10:13:00,image,5.12,206,170,20,1,-1,4,business,Spanish,41.7
U1044,S001044,2023-01-19 21:55:00,image,9.58,365,756,139,-1,-1,4,business,German,41.74
U1045,S001045,2023-02-26 22:27:00,text,13.35,61,711,114,-1,1,4,business,Chinese,41.78
U1046,S001046,2023-01-20 04:59:00,image,9.43,396,126,36,-1,1,2,creative,English,41.82
U1047,S001047,2023-01-25 02:07:00,image,3.88,222,280,236,0,1,5,educational,Spanish,41.86
U1048,S001048,2023-03-02 02:43:00,text,0.85,66,779,11,1,0,1,support,Chinese,41.9
U1049,S001049,2023-01-08 09:21:00,image,13.12,161,701,110,1,0,4,educational,German,41.94
U1050,S001050,2023-01-15 07:05:00,voice,0.81,206,496,30,0,-1,4,casual,French,41.98
U1051,S001051,2023-01-22 19:59:00,image,13.18,21,894,67,0,1,1,educational,Chinese,42.02
U1052,S001052,2023-01-16 19:42:00,image,8.17,326,181,189,-1,-1,1,support,English,42.06
U1053,S001053,2023-02-20 05:50:00,text,14.12,10,959,29,-1,1,4,business,French,42.1
U1054,S001054,2023-01-07 19:58:00,text,12.08,62,283,264,-1,-1,2,business,Spanish,42.14
U1055,S001055,2023-01-15 05:57:00,image,14.97,329,268,47,-1,0,1,support,Chinese,42.18
U1056,S001056,2023-01-01 05:50:00,text,5.59,416,144,157,-1,1,5,support,Spanish,42.22
U1057,S001057,2023-02-07 04:25:00,image,11.62,322,692,34,-1,0,5,creative,Chinese,42.26
U1058,S001058,2023-02-11 00:08:00,image,6.33,173,731,130,0,1,2,business,Spanish,42.3
U1059,S001059,2023-03-04 17:57:00,text,7.46,457,757,35,0,-1,3,casual,German,42.34
U1060,S001060,2023-02-24 01:12:00,image,9.6,86,431,178,0,1,2,business,Spanish,42.38
U1061,S001061,2023-02-12 18:32:00,text,13.17,478,430,234,1,0,4,business,Chinese,42.42
U1062,S001062,2023-01-27 12:15:00,text,14.77,472,195,10,1,1,3,educational,German,42.46
